city_id;city_name;city_name_ascii;lat;long;population_number;country_id
25331;Troy;Troy;38.9708;-90.9715;16092;213
25332;Troy;Troy;40.0436;-84.2191;26281;213
25333;Troy;Troy;31.8021;-85.9665;16712;213
25334;Troy;Troy;42.5818;-83.1457;84092;213
25335;Troy;Troy;42.7354;-73.6751;49154;213
25336;Troy;Troy;38.7266;-89.8973;10375;213
25337;Truckee;Truckee;39.3455;-120.1848;12554;213
25338;Trumann;Trumann;35.6771;-90.5261;6826;213
25339;Trumbull;Trumbull;41.2602;-73.2083;36174;213
25340;Trussville;Trussville;33.6404;-86.5819;22635;213
25341;Truth or Consequences;Truth or Consequences;33.1864;-107.2589;7035;213
25342;Tualatin;Tualatin;45.3772;-122.7746;27837;213
25343;Tuba City;Tuba City;36.125;-111.2468;8662;213
25344;Tuckahoe;Tuckahoe;37.5878;-77.5858;48282;213
25345;Tuckahoe;Tuckahoe;40.953;-73.823;6549;213
25346;Tucker;Tucker;33.8436;-84.2021;36395;213
25347;Tucson;Tucson;32.1545;-110.8782;888486;213
25348;Tucson Estates;Tucson Estates;32.1792;-111.1254;11758;213
25349;Tukwila;Tukwila;47.4749;-122.2727;20347;213
25350;Tulare;Tulare;36.1996;-119.34;65496;213
25351;Tullahoma;Tullahoma;35.3721;-86.2173;18082;213
25352;Tulsa;Tulsa;36.1284;-95.9042;671033;213
25353;Tumwater;Tumwater;46.989;-122.9173;24024;213
25354;Tunkhannock Township;Tunkhannock Township;41.0447;-75.4813;6703;213
25355;Tupelo;Tupelo;34.2692;-88.7318;45466;213
25356;Tupper Lake;Tupper Lake;44.2431;-74.4747;5826;213
25357;Turlock;Turlock;37.5053;-120.8588;107317;213
25358;Turner;Turner;44.2671;-70.2429;5772;213
25359;Turpin Hills;Turpin Hills;39.1063;-84.3703;5351;213
25360;Turtle Creek;Turtle Creek;40.4085;-79.8214;5138;213
25361;Tuscaloosa;Tuscaloosa;33.2348;-87.5267;155499;213
25362;Tuscumbia;Tuscumbia;34.7204;-87.7035;8461;213
25363;Tuskegee;Tuskegee;32.4395;-85.7139;7870;213
25364;Tustin;Tustin;33.7309;-117.8106;79348;213
25365;Tuttle;Tuttle;35.3069;-97.7562;7593;213
25366;Twentynine Palms;Twentynine Palms;34.1478;-116.0659;13423;213
25367;Twin Falls;Twin Falls;42.5645;-114.4615;55556;213
25368;Twin Lakes;Twin Lakes;36.9646;-121.9896;5642;213
25369;Twin Lakes;Twin Lakes;39.8229;-105.0036;7586;213
25370;Twin Lakes;Twin Lakes;42.5192;-88.2489;6204;213
25371;Twin Rivers;Twin Rivers;40.263;-74.4917;7067;213
25372;Twinsburg;Twinsburg;41.322;-81.4451;18856;213
25373;Two Rivers;Two Rivers;44.1564;-87.5824;11041;213
25374;Tyler;Tyler;32.3184;-95.3062;143796;213
25375;Tyngsborough;Tyngsborough;42.6662;-71.429;12272;213
25376;Tyrone;Tyrone;33.4753;-84.5941;7506;213
25377;Tyrone;Tyrone;40.6764;-78.246;7151;213
25378;Tysons;Tysons;38.9215;-77.2273;23749;213
25379;Uhrichsville;Uhrichsville;40.4005;-81.3515;5314;213
25380;Ukiah;Ukiah;39.1463;-123.2105;29561;213
25381;Ulster;Ulster;41.9699;-74.0041;12388;213
25382;Ulysses;Ulysses;37.5774;-101.3549;5711;213
25383;Umatilla;Umatilla;45.912;-119.3145;7321;213
25384;Union;Union;38.44;-90.9927;10172;213
25385;Union;Union;34.7235;-81.6248;9132;213
25386;Union;Union;39.909;-84.2896;6891;213
25387;Union;Union;38.9472;-84.6731;6034;213
25388;Union;Union;42.1258;-76.0329;54250;213
25389;Union;Union;40.6953;-74.2697;58158;213
25390;Union Beach;Union Beach;40.4454;-74.1699;5305;213
25391;Union City;Union City;40.1995;-84.8206;5223;213
25392;Union City;Union City;36.4268;-89.0474;9763;213
25393;Union City;Union City;40.7674;-74.0323;67982;213
25394;Union City;Union City;37.603;-122.0187;74107;213
25395;Union City;Union City;33.5941;-84.5629;22399;213
25396;Union Gap;Union Gap;46.5566;-120.4977;6200;213
25397;Union Grove;Union Grove;42.6863;-88.0495;7251;213
25398;Union Hill-Novelty Hill;Union Hill-Novelty Hill;47.6788;-122.0284;22034;213
25399;Union Park;Union Park;28.5645;-81.2354;13254;213
25400;Union Township;Union Township;40.2477;-79.9843;5735;213
25401;Uniondale;Uniondale;40.7176;-73.5947;31828;213
25402;Uniontown;Uniontown;39.8994;-79.7244;48137;213
25403;Unionville;Unionville;35.0716;-80.5173;7195;213
25404;Unity;Unity;40.2811;-79.4236;22156;213
25405;Universal City;Universal City;29.5521;-98.3074;20890;213
25406;University;University;28.0771;-82.4335;46359;213
25407;University at Buffalo;University at Buffalo;43.0025;-78.7887;6173;213
25408;University City;University City;38.6657;-90.3315;34165;213
25409;University Heights;University Heights;41.4948;-81.5348;12797;213
25410;University of California-Davis;University of California-Davis;38.5374;-121.7576;7379;213
25411;University of Virginia;University of Virginia;38.0405;-78.5163;8487;213
25412;University Park;University Park;41.4461;-87.7154;6887;213
25413;University Park;University Park;32.8506;-96.7937;24985;213
25414;University Park;University Park;25.7469;-80.3684;26317;213
25415;University Place;University Place;47.2147;-122.5461;34001;213
25416;Upland;Upland;34.1178;-117.6603;77140;213
25417;Upper;Upper;39.2563;-74.727;11909;213
25418;Upper Allen;Upper Allen;40.1801;-76.9807;19606;213
25419;Upper Arlington;Upper Arlington;40.0272;-83.0704;35366;213
25420;Upper Chichester;Upper Chichester;39.8414;-75.4421;16898;213
25421;Upper Darby;Upper Darby;39.949;-75.2892;82846;213
25422;Upper Deerfield;Upper Deerfield;39.4936;-75.2158;7473;213
25423;Upper Dublin;Upper Dublin;40.1502;-75.1813;26269;213
25424;Upper Freehold;Upper Freehold;40.1552;-74.5283;6906;213
25761;West Boylston;West Boylston;42.369;-71.7846;7941;213
25762;West Bradford;West Bradford;39.9633;-75.716;12869;213
25763;West Brandywine;West Brandywine;40.0413;-75.8121;7482;213
25764;West Bridgewater;West Bridgewater;42.0214;-71.0267;7165;213
25765;West Caldwell;West Caldwell;40.8489;-74.2971;10843;213
25766;West Caln;West Caln;40.0237;-75.8866;9080;213
25767;West Carrollton;West Carrollton;39.6701;-84.2542;12864;213
25768;West Carson;West Carson;33.8229;-118.2931;22537;213
25769;West Chester;West Chester;39.9601;-75.6058;20029;213
25770;West Chicago;West Chicago;41.896;-88.2253;26816;213
25771;West Clarkston-Highland;West Clarkston-Highland;46.4022;-117.0628;6081;213
25772;West Cocalico;West Cocalico;40.2658;-76.163;7403;213
25773;West Columbia;West Columbia;33.9931;-81.0932;17998;213
25774;West Concord;West Concord;42.4518;-71.4035;7402;213
25775;West Covina;West Covina;34.0555;-117.9112;105101;213
25776;West Deer;West Deer;40.635;-79.8693;11929;213
25777;West Deptford;West Deptford;39.8431;-75.1851;21214;213
25778;West Des Moines;West Des Moines;41.5522;-93.7805;67899;213
25779;West Donegal;West Donegal;40.1297;-76.6227;8732;213
25780;West Dundee;West Dundee;42.0985;-88.3073;8113;213
25781;West Earl;West Earl;40.126;-76.1774;8272;213
25782;West Falls Church;West Falls Church;38.8648;-77.1878;29154;213
25783;West Fargo;West Fargo;46.8573;-96.9057;37058;213
25784;West Frankfort;West Frankfort;37.8997;-88.9301;8561;213
25785;West Freehold;West Freehold;40.2324;-74.2943;13759;213
25786;West Glens Falls;West Glens Falls;43.3019;-73.6874;7005;213
25787;West Goshen;West Goshen;39.9756;-75.5927;23021;213
25788;West Greenwich;West Greenwich;41.6291;-71.6671;6179;213
25789;West Hanover;West Hanover;40.3635;-76.7467;10165;213
25790;West Hartford;West Hartford;41.7669;-72.7536;63127;213
25791;West Hattiesburg;West Hattiesburg;31.3114;-89.374;5933;213
25792;West Haven;West Haven;41.2739;-72.9672;54620;213
25793;West Haven;West Haven;41.2082;-112.054;16109;213
25794;West Haven-Sylvan;West Haven-Sylvan;45.5164;-122.7654;8434;213
25795;West Haverstraw;West Haverstraw;41.2063;-73.9883;10189;213
25796;West Hempfield;West Hempfield;40.0564;-76.4632;16454;213
25797;West Hempstead;West Hempstead;40.6959;-73.6507;20116;213
25798;West Hills;West Hills;40.8198;-73.4339;5338;213
25799;West Hollywood;West Hollywood;34.0882;-118.3718;36475;213
25800;West Islip;West Islip;40.7097;-73.2971;27149;213
25801;West Jordan;West Jordan;40.6024;-112.0008;116480;213
25802;West Lafayette;West Lafayette;40.4432;-86.9239;50996;213
25803;West Lampeter;West Lampeter;39.9947;-76.256;15849;213
25804;West Lealman;West Lealman;27.8191;-82.7385;15076;213
25805;West Linn;West Linn;45.3669;-122.6399;26736;213
25806;West Little River;West Little River;25.857;-80.2367;33396;213
25807;West Livingston;West Livingston;30.6957;-95.0097;8134;213
25808;West Loch Estate;West Loch Estate;21.3617;-158.0246;5177;213
25809;West Long Branch;West Long Branch;40.2883;-74.0185;7881;213
25810;West Manchester;West Manchester;39.9456;-76.7952;18819;213
25811;West Manheim;West Manheim;39.7458;-76.943;8338;213
25812;West Mead;West Mead;41.6266;-80.1247;5097;213
25813;West Melbourne;West Melbourne;28.0693;-80.6734;24259;213
25814;West Memphis;West Memphis;35.1531;-90.1995;24402;213
25815;West Miami;West Miami;25.7578;-80.2969;8767;213
25816;West Mifflin;West Mifflin;40.3581;-79.9072;19699;213
25817;West Milford;West Milford;41.1062;-74.3913;26409;213
25818;West Modesto;West Modesto;37.618;-121.0343;5911;213
25819;West Monroe;West Monroe;32.512;-92.1513;12227;213
25820;West New York;West New York;40.7856;-74.0093;52723;213
25821;West Norriton;West Norriton;40.1308;-75.3795;15703;213
25822;West Odessa;West Odessa;31.8388;-102.4996;26278;213
25823;West Orange;West Orange;40.7893;-74.2627;47210;213
25824;West Palm Beach;West Palm Beach;26.7468;-80.1316;111955;213
25825;West Park;West Park;25.984;-80.1923;15089;213
25826;West Pennsboro;West Pennsboro;40.1798;-77.3335;5603;213
25827;West Pensacola;West Pensacola;30.4263;-87.2679;21243;213
25828;West Perrine;West Perrine;25.6061;-80.3639;10491;213
25829;West Plains;West Plains;36.7378;-91.868;11540;213
25830;West Point;West Point;41.122;-112.0994;10957;213
25831;West Point;West Point;33.6064;-88.6571;8440;213
25832;West Point;West Point;41.3642;-74.0118;6670;213
25833;West Puente Valley;West Puente Valley;34.0512;-117.9681;23629;213
25834;West Rancho Dominguez;West Rancho Dominguez;33.9057;-118.2682;22932;213
25835;West Richland;West Richland;46.3115;-119.3998;15075;213
25836;West Rockhill;West Rockhill;40.3686;-75.3489;5263;213
25837;West Sacramento;West Sacramento;38.5557;-121.5504;53519;213
25838;West Salem;West Salem;43.8989;-91.0883;5015;213
25839;West Samoset;West Samoset;27.4702;-82.5552;7708;213
25840;West Seneca;West Seneca;42.8374;-78.7509;45332;213
25841;West Slope;West Slope;45.4962;-122.7731;7498;213
25842;West Springfield;West Springfield;42.1253;-72.6503;28517;213
25843;West Springfield;West Springfield;38.7771;-77.2268;23202;213
25844;West St. Paul;West St. Paul;44.9018;-93.0858;19961;213
25845;West Tawakoni;West Tawakoni;32.8976;-96.0217;9679;213
25846;West University Place;West University Place;29.7157;-95.4321;15585;213
25847;West Valley City;West Valley City;40.6889;-112.0115;135248;213
25848;West Vero Corridor;West Vero Corridor;27.6378;-80.4855;8661;213
25849;West View;West View;40.5182;-80.0333;6516;213
25850;West Vincent;West Vincent;40.1256;-75.6477;5257;213
25851;West Warwick;West Warwick;41.6986;-71.5156;28955;213
25852;West Wendover;West Wendover;40.7407;-114.0783;5197;213
25853;West Whiteland;West Whiteland;40.0227;-75.6239;18403;213
25854;West Whittier-Los Nietos;West Whittier-Los Nietos;33.9759;-118.0689;27144;213
25855;West Windsor;West Windsor;40.2897;-74.6267;28007;213
25856;West Yarmouth;West Yarmouth;41.6496;-70.2487;5271;213
25857;Westampton;Westampton;40.0168;-74.8213;8703;213
25858;Westborough;Westborough;42.2681;-71.614;18982;213
25859;Westbrook;Westbrook;43.6954;-70.3539;19074;213
25860;Westbrook;Westbrook;41.3069;-72.4665;6904;213
25861;Westbury;Westbury;40.7599;-73.5891;15351;213
25862;Westchase;Westchase;28.0597;-82.611;23636;213
25863;Westchester;Westchester;41.8492;-87.8906;16117;213
25864;Westchester;Westchester;25.7474;-80.3358;30210;213
25865;Westerly;Westerly;41.3635;-71.7899;22624;213
25866;Western Springs;Western Springs;41.8022;-87.9006;13359;213
25867;Westernport;Westernport;39.488;-79.0429;5330;213
25868;Westerville;Westerville;40.1241;-82.9209;41103;213
25869;Westfield;Westfield;42.1382;-72.7561;41204;213
25870;Westfield;Westfield;40.0333;-86.1532;43649;213
25871;Westfield;Westfield;40.6515;-74.3433;29512;213
25872;Westford;Westford;42.5864;-71.4401;24194;213
26209;Nueva Palmira;Nueva Palmira;-33.87;-58.408;9857;214
26210;Pan de Azúcar;Pan de Azucar;-34.8;-55.2167;6597;214
26211;Pando;Pando;-34.7167;-55.9583;25949;214
26212;Parque del Plata;Parque del Plata;-34.7667;-55.7167;7896;214
26213;Paso de los Toros;Paso de los Toros;-32.8181;-56.5064;12985;214
26214;Paysandú;Paysandu;-32.32;-58.0756;76429;214
26215;Punta del Este;Punta del Este;-34.97;-54.95;159000;214
26216;Río Branco;Rio Branco;-32.5969;-53.385;14604;214
26217;Rivera;Rivera;-30.9025;-55.5506;78900;214
26218;Rocha;Rocha;-34.4833;-54.35;25422;214
26219;Rosario;Rosario;-34.3139;-57.3525;9311;214
26220;Salinas;Salinas;-34.7751;-55.8402;8626;214
26221;Salto;Salto;-31.3883;-57.9606;124878;214
26222;San Jacinto;San Jacinto;-34.5444;-55.8719;7000;214
26223;San José;San Jose;-34.3333;-56.7167;36747;214
26224;San Ramón;San Ramon;-34.2914;-55.9542;7133;214
26225;Santa Lucía;Santa Lucia;-34.4525;-56.3964;16742;214
26226;Sarandí del Yi;Sarandi del Yi;-33.3442;-55.6313;7176;214
26227;Sarandí Grande;Sarandi Grande;-33.725;-56.3303;6130;214
26228;Sauce;Sauce;-34.6469;-56.0628;6132;214
26229;Tacuarembó;Tacuarembo;-31.71;-55.98;54277;214
26230;Tala;Tala;-34.3436;-55.7617;5089;214
26231;Tranqueras;Tranqueras;-31.1833;-55.7667;7235;214
26232;Treinta y Tres;Treinta y Tres;-33.2308;-54.3822;25477;214
26233;Trinidad;Trinidad;-33.5333;-56.8833;21429;214
26234;Vergara;Vergara;-32.95;-53.9333;3810;214
26235;Andijon;Andijon;40.7;72.35;441700;215
26236;Angren;Angren;41.0167;70.1333;126962;215
26237;Bekobod;Bekobod;40.2258;69.2292;82082;215
26238;Beruniy;Beruniy;41.6833;60.75;50700;215
26239;Bo‘ka;Bo`ka;40.8111;69.1942;28000;215
26240;Bo‘ston;Bo`ston;41.8478;60.93;8488;215
26241;Bukhara;Bukhara;39.7747;64.4286;272500;215
26242;Chimboy Shahri;Chimboy Shahri;42.9311;59.7708;36917;215
26243;Chirchiq;Chirchiq;41.4667;69.5833;159400;215
26244;Chiroqchi;Chiroqchi;39.0336;66.5739;13220;215
26245;Chortoq;Chortoq;41.0692;71.8237;35615;215
26246;Denov;Denov;38.2772;67.8872;217274;215
26247;Farg‘ona;Farg`ona;40.3864;71.7864;340600;215
26248;G‘uzor;G`uzor;38.6208;66.2481;17253;215
26249;G’ijduvon Shahri;G'ijduvon Shahri;40.1;64.6667;30486;215
26250;Guliston;Guliston;40.4833;68.7833;55600;215
26251;Iskandar;Iskandar;41.5507;69.6807;195633;215
26252;Jizzax;Jizzax;40.1167;67.85;163200;215
26253;Juma Shahri;Juma Shahri;39.7094;66.6614;15571;215
26254;Kattagan;Kattagan;40.2;64.9167;86745;215
26255;Kattaqo’rg’on Shahri;Kattaqo'rg'on Shahri;39.8958;66.2656;58950;215
26256;Kogon Shahri;Kogon Shahri;39.7211;64.5458;107566;215
26257;Kosonsoy;Kosonsoy;41.2492;71.5458;31217;215
26258;Manghit;Manghit;42.1236;60.0583;22949;215
26259;Marg‘ilon;Marg`ilon;40.4667;71.7167;215400;215
26260;Mŭynoq;Muynoq;43.7667;59.0333;18196;215
26261;Namangan;Namangan;40.9953;71.6725;408500;215
26262;Navoiy;Navoiy;40.1;65.3667;;215
26263;Nukus;Nukus;42.4647;59.6022;170362;215
26264;Nurota;Nurota;40.565;65.685;21001;215
26265;Olmaliq;Olmaliq;40.85;69.6;112078;215
26266;Qarshi;Qarshi;38.8667;65.8;254600;215
26267;Qiziltepa;Qiziltepa;40.0319;64.8492;9884;215
26268;Qo‘ng‘irot Shahri;Qo`ng`irot Shahri;43.0758;58.9067;70100;215
26269;Qo‘qon;Qo`qon;40.5404;70.94;350000;215
26270;Qorasuv;Qorasuv;40.7222;72.8872;19454;215
26271;Qŭnghirot;Qunghirot;43.0704;58.9;57758;215
26272;Samarkand;Samarkand;39.6542;66.9597;504423;215
26273;Shahrisabz;Shahrisabz;39.05;66.8333;100300;215
26274;Sharg‘un;Sharg`un;38.46;67.9669;10716;215
26275;Shumanay;Shumanay;42.6386;58.9172;10513;215
26276;Tashkent;Tashkent;41.3;69.2667;2424100;215
26277;Termiz;Termiz;37.2242;67.2783;136200;215
26278;Tinchlik;Tinchlik;40.4264;71.4956;10644;215
26279;To‘rtko‘l Shahri;To`rtko`l Shahri;41.55;61;50800;215
26280;Uchquduq Shahri;Uchquduq Shahri;42.1567;63.5556;24200;215
26281;Urganch;Urganch;41.5345;60.6249;135100;215
26282;Urgut Shahri;Urgut Shahri;39.4007;67.2607;99675;215
26283;Vobkent Shahri;Vobkent Shahri;40.0233;64.5139;12351;215
26284;Xiva;Xiva;41.3783;60.3639;55568;215
26285;Xo‘jayli Shahri;Xo`jayli Shahri;42.4047;59.4517;60401;215
26286;Xonobod;Xonobod;40.8127;72.9731;35181;215
26287;Yangirabot;Yangirabot;40.0333;65.9667;11364;215
26288;Yangiyer;Yangiyer;40.2667;68.8167;28593;215
26289;Yaypan;Yaypan;40.3758;70.8156;15984;215
26290;Zarafshon Shahri;Zarafshon Shahri;41.5667;64.2;54300;215
26291;Isangel;Isangel;-19.5417;169.2817;;216
26292;Lakatoro;Lakatoro;-16.1069;167.4208;705;216
26293;Luganville;Luganville;-15.5126;167.1766;13397;216
26294;Port-Vila;Port-Vila;-17.75;168.3;51437;216
26295;Saratamata;Saratamata;-15.2869;167.9906;;216
26296;Sola;Sola;-13.8761;167.5517;;216
26297;Vatican City;Vatican City;41.9;12.4478;825;217
26298;Acarigua;Acarigua;9.5597;-69.2019;195637;218
26299;Altagracia de Orituco;Altagracia de Orituco;9.8504;-66.38;40052;218
26300;Anaco;Anaco;9.4333;-64.4667;162704;218
26301;Araure;Araure;9.5667;-69.2167;188800;218
26302;Barcelona;Barcelona;10.1333;-64.6833;448016;218
26303;Barinas;Barinas;8.6333;-70.2167;873962;218
26304;Barquisimeto;Barquisimeto;10.0678;-69.3467;1059092;218
26305;Cabimas;Cabimas;10.4;-71.4333;351735;218
26306;Cabudare;Cabudare;10.0331;-69.2633;70578;218
26307;Cagua;Cagua;10.1831;-67.45;122571;218
26308;Calabozo;Calabozo;8.9219;-67.4283;131989;218
26309;Cantaura;Cantaura;9.3005;-64.3564;89552;218
26310;Caracas;Caracas;10.5;-66.9333;1943901;218
26311;Caripito;Caripito;10.111;-63.1048;64955;218
26312;Carora;Carora;10.1755;-70.0828;112600;218
26313;Carúpano;Carupano;10.6722;-63.2403;173877;218
26314;Catia La Mar;Catia La Mar;10.6;-67.0333;661897;218
26315;Chaguarama;Chaguarama;9.2159;-63.7523;15000;218
26316;Charallave;Charallave;10.2431;-66.8622;117707;218
26317;Ciudad Bolívar;Ciudad Bolivar;8.1167;-63.55;567953;218
26318;Ciudad Guayana;Ciudad Guayana;8.3596;-62.6517;751331;218
26319;Ciudad Ojeda;Ciudad Ojeda;10.2;-71.3;122124;218
26320;Coro;Coro;11.395;-69.6816;284266;218
337;Libertad;Libertad;-34.6833;-58.6833;100324;8
338;Libertador General San Martín;Libertador General San Martin;-23.8;-64.7833;49267;8
339;Lincoln;Lincoln;-34.85;-61.5167;24798;8
340;Lobos;Lobos;-35.1864;-59.0961;18278;8
341;Lomas del Mirador;Lomas del Mirador;-34.6667;-58.5297;71479;8
342;Longchamps;Longchamps;-34.8596;-58.387;47622;8
343;Los Blancos;Los Blancos;-23.5996;-62.6;1145;8
344;Los Polvorines;Los Polvorines;-34.5;-58.7;60867;8
345;Luján;Lujan;-34.5796;-59.11;81749;8
346;Malargüe;Malargue;-35.4745;-69.5853;11847;8
347;Mar de Ajó;Mar de Ajo;-36.7162;-56.6766;13610;8
348;Mar del Plata;Mar del Plata;-38;-57.55;593337;8
349;Marcos Juárez;Marcos Juarez;-32.7;-62.1;27004;8
350;Mendoza;Mendoza;-32.8833;-68.8333;114822;8
351;Mercedes;Mercedes;-29.2;-58.0833;30649;8
352;Mercedes;Mercedes;-34.65;-59.4333;52949;8
353;Merlo;Merlo;-34.6653;-58.7275;244168;8
354;Mina Clavero;Mina Clavero;-31.7239;-65.005;8487;8
355;Monte Chingolo;Monte Chingolo;-34.7333;-58.35;85060;8
356;Monte Quemado;Monte Quemado;-25.7996;-62.8666;11387;8
357;Morón;Moron;-34.65;-58.6167;99066;8
358;Munro;Munro;-34.5333;-58.5167;35844;8
359;Necochea;Necochea;-38.56;-58.75;80478;8
360;Neuquén;Neuquen;-38.9573;-68.0455;231198;8
361;Nueve de Julio;Nueve de Julio;-35.45;-60.8833;36494;8
362;Oberá;Obera;-27.4833;-55.1333;66112;8
363;Olavarría;Olavarria;-36.9;-60.3333;86320;8
364;Pampa del Infierno;Pampa del Infierno;-26.5167;-61.1667;2921;8
365;Paraná;Parana;-31.7444;-60.5175;247863;8
366;Pedro Luro;Pedro Luro;-39.5;-62.6833;9494;8
367;Pergamino;Pergamino;-33.8836;-60.5669;87652;8
368;Perito Moreno;Perito Moreno;-46.59;-70.9297;4617;8
369;Pico Truncado;Pico Truncado;-46.8;-67.9667;20889;8
370;Pilar;Pilar;-34.4588;-58.9142;81120;8
371;Pinamar;Pinamar;-37.1;-56.85;45000;8
372;Posadas;Posadas;-27.3667;-55.8969;275988;8
373;Presidencia Roque Sáenz Peña;Presidencia Roque Saenz Pena;-26.7833;-60.45;81879;8
374;Puerto Deseado;Puerto Deseado;-47.75;-65.9167;14183;8
375;Puerto Madryn;Puerto Madryn;-42.773;-65.0366;115353;8
376;Punta Alta;Punta Alta;-38.88;-62.08;57209;8
377;Quilmes;Quilmes;-34.7167;-58.2667;230810;8
378;Rafael Calzada;Rafael Calzada;-34.7833;-58.3667;57351;8
379;Rafael Castillo;Rafael Castillo;-34.7167;-58.6167;147965;8
380;Rafaela;Rafaela;-31.2667;-61.4833;92945;8
381;Ramos Mejía;Ramos Mejia;-34.65;-58.5667;120346;8
382;Rawson;Rawson;-43.3;-65.1;31787;8
383;Reconquista;Reconquista;-29.1443;-59.6438;70549;8
384;Remedios de Escalada;Remedios de Escalada;-34.7167;-58.4;81465;8
385;Resistencia;Resistencia;-27.4514;-58.9867;291720;8
386;Rinconada;Rinconada;-22.4403;-66.1672;6692;8
387;Río Colorado;Rio Colorado;-38.9908;-64.0958;11733;8
388;Río Cuarto;Rio Cuarto;-33.123;-64.3478;158298;8
389;Río Gallegos;Rio Gallegos;-51.6333;-69.2333;95796;8
390;Río Grande;Rio Grande;-53.7914;-67.699;31095;8
391;Río Mayo;Rio Mayo;-45.6834;-70.2666;1825;8
392;Río Segundo;Rio Segundo;-31.6501;-63.9116;19713;8
393;Río Tercero;Rio Tercero;-32.1768;-64.113;46421;8
394;Rodeo;Rodeo;-30.2156;-69.14;701;8
395;Rosario;Rosario;-32.9575;-60.6394;1193605;8
396;Rufino;Rufino;-34.2683;-62.7125;18727;8
397;Salta;Salta;-24.7883;-65.4106;535303;8
398;San Antonio de los Cobres;San Antonio de los Cobres;-24.2256;-66.3192;5482;8
399;San Antonio Oeste;San Antonio Oeste;-40.7333;-64.95;16265;8
400;San Carlos de Bariloche;San Carlos de Bariloche;-41.15;-71.3;112887;8
401;San Francisco;San Francisco;-31.4356;-62.0714;62000;8
402;San Francisco Solano;San Francisco Solano;-34.7667;-58.3167;91322;8
403;San Isidro;San Isidro;-34.4667;-58.5167;43595;8
404;San Juan;San Juan;-31.5375;-68.5364;471389;8
405;San Julián;San Julian;-49.3;-67.7167;2347;8
406;San Justo;San Justo;-30.7829;-60.5833;9607;8
407;San Justo;San Justo;-34.6833;-58.55;136604;8
408;San Lorenzo;San Lorenzo;-28.12;-58.77;47626;8
409;San Luis;San Luis;-33.2994;-66.3392;169947;8
410;San Martín;San Martin;-33.0806;-68.4706;117399;8
411;San Martín de los Andes;San Martin de los Andes;-40.1667;-71.35;27956;8
412;San Miguel de Tucumán;San Miguel de Tucuman;-26.8167;-65.2167;605767;8
413;San Nicolás de los Arroyos;San Nicolas de los Arroyos;-33.3333;-60.2167;160000;8
414;San Pedro;San Pedro;-24.2196;-64.87;58430;8
415;San Rafael;San Rafael;-34.6175;-68.3356;107997;8
416;San Ramón de la Nueva Orán;San Ramon de la Nueva Oran;-23.1361;-64.3222;74059;8
417;San Salvador de Jujuy;San Salvador de Jujuy;-24.1856;-65.2994;321789;8
418;Santa Elena;Santa Elena;-30.95;-59.8;17791;8
419;Santa Fe;Santa Fe;-31.6333;-60.7;405683;8
420;Santa Rosa;Santa Rosa;-36.6203;-64.2906;103860;8
421;Santiago del Estero;Santiago del Estero;-27.7844;-64.2669;252192;8
422;Sarandí;Sarandi;-34.6833;-58.3333;60752;8
423;Sarmiento;Sarmiento;-45.6;-69.0833;5185;8
424;Sierra Colorada;Sierra Colorada;-40.5829;-67.8;1522;8
425;Sunchales;Sunchales;-30.9442;-61.5614;20537;8
426;Susques;Susques;-23.4006;-66.3672;1093;8
427;Tablada;Tablada;-34.6833;-58.5333;102542;8
428;Tandil;Tandil;-37.3167;-59.1333;116917;8
429;Tapiales;Tapiales;-34.7058;-58.5047;23586;8
430;Tartagal;Tartagal;-22.5;-63.8333;60819;8
431;Telsen;Telsen;-42.3833;-66.95;544;8
432;Temperley;Temperley;-34.7667;-58.3833;121451;8
433;Tinogasta;Tinogasta;-28.0666;-67.5666;587;8
434;Trancas;Trancas;-26.2167;-65.2833;1599;8
435;Trelew;Trelew;-43.2533;-65.3094;93442;8
436;Tres Arroyos;Tres Arroyos;-38.3667;-60.2667;47136;8
437;Tunuyán;Tunuyan;-33.5667;-69.0167;22834;8
438;Ushuaia;Ushuaia;-54.8072;-68.3044;56956;8
439;Uspallata;Uspallata;-32.5931;-69.346;2390;8
440;Veinticinco de Mayo;Veinticinco de Mayo;-35.4167;-60.1667;23408;8
441;Veinticinco de Mayo;Veinticinco de Mayo;-37.8;-67.6833;17430;8
442;Veintiocho de Noviembre;Veintiocho de Noviembre;-51.65;-72.3;5300;8
443;Venado Tuerto;Venado Tuerto;-33.75;-61.9667;76432;8
444;Vera;Vera;-29.4662;-60.2166;9979;8
445;Vicente López;Vicente Lopez;-34.5333;-58.475;22419;8
446;Victoria;Victoria;-32.6167;-60.1667;30623;8
447;Victorica;Victorica;-36.2163;-65.45;4458;8
448;Viedma;Viedma;-40.8;-63;59122;8
785;Scottsdale;Scottsdale;-41.1667;147.5167;2373;11
786;Seymour;Seymour;-37.03;145.13;6327;11
787;Shepparton;Shepparton;-36.3833;145.4;51631;11
788;Singleton;Singleton;-32.5667;151.1697;16346;11
789;Smithfield Heights;Smithfield Heights;-16.8314;145.691;5303;11
790;Smithton;Smithton;-40.844;145.12;3881;11
791;Somerville;Somerville;-38.226;145.177;11336;11
792;South Grafton;South Grafton;-29.715;152.9344;6068;11
793;Southern Cross;Southern Cross;-31.25;119.35;680;11
794;Southport;Southport;-27.9667;153.4;31908;11
795;Springwood;Springwood;-33.6967;150.5683;8475;11
